mention_week,media_continent,media_country,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events
2026-01-05,Africa,Egypt,Venezuela,South America,56,46
2026-01-05,Africa,Nigeria,Venezuela,South America,57,36
2026-01-05,Africa,South Africa,Venezuela,South America,0,0
2026-01-05,Africa,Egypt,Venezuela,South America,7,7
2026-01-05,Africa,Libya,Venezuela,South America,2,2
2026-01-05,Africa,Ghana,Venezuela,South America,12,12
2026-01-05,Africa,South Africa,United States,North America,5,4
2026-01-05,Africa,Nigeria,United States,North America,4,3
2026-01-05,Africa,Mali,Venezuela,South America,0,0
2026-01-05,Africa,South Africa,Venezuela,South America,5,4
2026-01-05,Africa,Kenya,Venezuela,South America,7,7
2026-01-05,Africa,Nigeria,Venezuela,South America,5,4
2026-01-05,Africa,South Africa,South Africa,Africa,7,5
2026-01-05,Africa,Egypt,United States,North America,3,3
2026-01-05,Africa,Nigeria,Nigeria,Africa,602,522
2026-01-05,Africa,South Africa,United States,North America,0,0
2026-01-05,Africa,Nigeria,Niger,Africa,18,18
2026-01-05,Africa,Algeria,Syria,Asia,8,5
2026-01-05,Africa,Nigeria,United States,North America,15,12
2026-01-05,Africa,South Africa,United States,North America,35,29
2026-01-05,Africa,South Africa,South Africa,Africa,3,3
2026-01-05,Africa,Egypt,Syria,Asia,2,2
2026-01-05,Africa,Somalia,Israel,Asia,5,5
2026-01-05,Africa,Egypt,United States,North America,5,4
2026-01-05,Africa,Nigeria,Nigeria,Africa,4,4
2026-01-05,Africa,Egypt,Egypt,Africa,45,42
2026-01-05,Africa,South Africa,Venezuela,South America,17,12
2026-01-05,Africa,Egypt,Israel,Asia,14,14
2026-01-05,Africa,Nigeria,Nigeria,Africa,15,12
2026-01-05,Africa,Nigeria,Venezuela,South America,60,46
2026-01-05,Africa,Egypt,Iran,Asia,0,0
2026-01-05,Africa,Ghana,Iran,Asia,0,0
2026-01-05,Africa,Nigeria,Venezuela,South America,5,3
2026-01-05,Africa,Egypt,United States,North America,11,9
2026-01-05,Africa,Egypt,United States,North America,3,3
2026-01-05,Africa,Nigeria,Nigeria,Africa,1,1
2026-01-05,Africa,Ghana,Ghana,Africa,1,1
2026-01-05,Africa,South Africa,South Africa,Africa,1,1
2026-01-05,Africa,Egypt,United States,North America,2,2
2026-01-05,Africa,South Africa,Iran,Asia,10,9
2026-01-05,Africa,Morocco,United States,North America,3,3
2026-01-05,Africa,Egypt,Venezuela,South America,34,33
2026-01-05,Africa,South Africa,Israel,Asia,3,3
2026-01-05,Africa,Nigeria,Israel,Asia,6,5
2026-01-05,Africa,South Africa,United States,North America,69,48
2026-01-05,Africa,Senegal,United States,North America,3,2
2026-01-05,Africa,Egypt,Israel,Asia,97,69
2026-01-05,Africa,Kenya,Iran,Asia,6,6
2026-01-05,Africa,South Africa,United States,North America,4,2
2026-01-05,Africa,Nigeria,Nigeria,Africa,27,25
2026-01-05,Africa,Nigeria,Iran,Asia,0,0
2026-01-05,Africa,South Africa,Iran,Asia,8,7
2026-01-05,Africa,South Africa,Venezuela,South America,26,18
2026-01-05,Africa,Ghana,United States,North America,8,4
2026-01-05,Africa,Nigeria,Nigeria,Africa,7,7
2026-01-05,Africa,Malawi,United States,North America,6,6
2026-01-05,Africa,Nigeria,Ghana,Africa,12,10
2026-01-05,Africa,Nigeria,Nigeria,Africa,6,6
2026-01-05,Africa,Nigeria,South Africa,Africa,2,2
2026-01-05,Africa,South Africa,Venezuela,South America,2,2
2026-01-05,Africa,South Africa,United States,North America,5,5
2026-01-05,Africa,Nigeria,Nigeria,Africa,0,0
2026-01-05,Africa,South Africa,South Africa,Africa,4,3
2026-01-05,Africa,Egypt,Venezuela,South America,2,2
2026-01-05,Africa,Egypt,United States,North America,9,9
2026-01-05,Africa,Nigeria,Nigeria,Africa,7,7
2026-01-05,Africa,South Africa,Venezuela,South America,30,16
2026-01-05,Africa,Ghana,Nigeria,Africa,6,6
2026-01-05,Africa,Egypt,Israel,Asia,31,28
2026-01-05,Africa,Egypt,Egypt,Africa,29,29
2026-01-05,Africa,Egypt,Iran,Asia,30,29
2026-01-05,Africa,Nigeria,United States,North America,0,0
2026-01-05,Africa,Nigeria,Nigeria,Africa,0,0
2026-01-05,Africa,Nigeria,South Africa,Africa,9,9
2026-01-05,Africa,Nigeria,Nigeria,Africa,17,15
2026-01-05,Africa,Egypt,Venezuela,South America,1,1
2026-01-05,Africa,South Africa,Iran,Asia,5,5
2026-01-05,Africa,Egypt,Syria,Asia,103,55
2026-01-05,Africa,Nigeria,Israel,Asia,2,1
2026-01-05,Africa,Nigeria,Nigeria,Africa,5,4
2026-01-05,Africa,Nigeria,Venezuela,South America,40,27
2026-01-05,Africa,Zimbabwe,Venezuela,South America,2,2
2026-01-05,Africa,Morocco,Iran,Asia,4,4
2026-01-05,Africa,South Africa,South Africa,Africa,5,5
2026-01-05,Africa,Egypt,Israel,Asia,14,8
2026-01-05,Africa,Nigeria,Venezuela,South America,0,0
2026-01-05,Africa,Egypt,Israel,Asia,0,0
2026-01-05,Africa,Ghana,Ghana,Africa,84,66
2026-01-05,Africa,Egypt,Israel,Asia,28,27
2026-01-05,Africa,Nigeria,United States,North America,78,69
2026-01-05,Africa,Nigeria,United States,North America,0,0
2026-01-05,Africa,Nigeria,Nigeria,Africa,8,6
2026-01-05,Africa,Nigeria,Nigeria,Africa,7,5
2026-01-05,Africa,Zimbabwe,Venezuela,South America,4,4
2026-01-05,Africa,Egypt,Syria,Asia,38,33
2026-01-05,Africa,Nigeria,Venezuela,South America,12,11
2026-01-05,Africa,Nigeria,Niger,Africa,22,17
2026-01-05,Africa,Kenya,Israel,Asia,3,3
2026-01-05,Africa,Libya,United States,North America,2,2
2026-01-05,Africa,Ghana,United States,North America,0,0
2026-01-05,Africa,South Africa,South Africa,Africa,5,5
2026-01-05,Africa,Nigeria,Venezuela,South America,0,0
2026-01-05,Africa,Ghana,United States,North America,15,11
2026-01-05,Africa,Zimbabwe,South Africa,Africa,5,5
2026-01-05,Africa,Algeria,Iran,Asia,5,4
2026-01-05,Africa,Ghana,United States,North America,3,3
2026-01-05,Africa,South Africa,Israel,Asia,0,0
2026-01-05,Africa,Nigeria,United States,North America,31,25
2026-01-05,Africa,Nigeria,Venezuela,South America,0,0
2026-01-05,Africa,Zimbabwe,South Africa,Africa,2,2
2026-01-05,Africa,Libya,Syria,Asia,27,19
2026-01-05,Africa,South Africa,Israel,Asia,11,9
2026-01-05,Africa,Nigeria,Venezuela,South America,7,7
2026-01-05,Africa,Nigeria,United States,North America,9,9
2026-01-05,Africa,Somalia,Egypt,Africa,0,0
2025-12-29,Africa,Uganda,United States,North America,2,2
2025-12-29,Africa,Kenya,Venezuela,South America,13,13
2025-12-29,Africa,Ghana,Israel,Asia,3,2
2025-12-29,Africa,Senegal,Ukraine,Europe,7,2
2025-12-29,Africa,Ghana,Ukraine,Europe,8,6
2025-12-29,Africa,South Africa,Israel,Asia,3,3
2025-12-29,Africa,Nigeria,Israel,Asia,5,5
2025-12-29,Africa,Nigeria,Nigeria,Africa,3,3
2025-12-29,Africa,Ghana,Venezuela,South America,17,10
2025-12-29,Africa,Egypt,Venezuela,South America,47,22
2025-12-29,Africa,Nigeria,Nigeria,Africa,51,50
2025-12-29,Africa,Mali,Venezuela,South America,0,0
2025-12-29,Africa,South Africa,Ukraine,Europe,11,6
2025-12-29,Africa,South Africa,Israel,Asia,0,0
2025-12-29,Africa,Nigeria,Nigeria,Africa,5,5
2025-12-29,Africa,Morocco,Venezuela,South America,4,4
2025-12-29,Africa,Kenya,Venezuela,South America,3,2
2025-12-29,Africa,Kenya,Venezuela,South America,13,12
2025-12-29,Africa,South Africa,South Africa,Africa,4,4
2025-12-29,Africa,Nigeria,Nigeria,Africa,549,473
2025-12-29,Africa,Kenya,Israel,Asia,1,1
2025-12-29,Africa,South Africa,Ukraine,Europe,9,4
2025-12-29,Africa,Kenya,Iran,Asia,1,1
2025-12-29,Africa,Kenya,Iran,Asia,2,2
2025-12-29,Africa,Zimbabwe,Israel,Asia,0,0
2025-12-29,Africa,South Africa,United States,North America,12,10
2025-12-29,Africa,South Africa,Israel,Asia,6,5
2025-12-29,Africa,Libya,Israel,Asia,3,3
2025-12-29,Africa,Zimbabwe,United States,North America,11,7
2025-12-29,Africa,Malawi,United States,North America,5,5
2025-12-29,Africa,Nigeria,Israel,Asia,0,0
2025-12-29,Africa,Kenya,Venezuela,South America,0,0
2025-12-29,Africa,Mauritius,Israel,Asia,6,6
2025-12-29,Africa,Ghana,United States,North America,0,0
2025-12-29,Africa,Nigeria,United States,North America,43,29
2025-12-29,Africa,Egypt,Israel,Asia,6,6
2025-12-29,Africa,South Africa,Venezuela,South America,3,3
2025-12-29,Africa,Nigeria,Israel,Asia,7,7
2025-12-29,Africa,Nigeria,United States,North America,3,3
2025-12-29,Africa,South Africa,South Africa,Africa,4,3
2025-12-29,Africa,Kenya,Venezuela,South America,13,12
2025-12-29,Africa,Zimbabwe,Venezuela,South America,5,5
2025-12-29,Africa,South Africa,South Africa,Africa,24,20
2025-12-29,Africa,Morocco,United States,North America,4,4
2025-12-29,Africa,Nigeria,Iran,Asia,10,6
2025-12-29,Africa,Kenya,United States,North America,12,11
2025-12-29,Africa,Zimbabwe,Iran,Asia,0,0
2025-12-29,Africa,Egypt,Ukraine,Europe,12,12
2025-12-29,Africa,Ghana,Ukraine,Europe,4,3
2025-12-29,Africa,Egypt,United States,North America,129,117
2025-12-29,Africa,Somalia,Israel,Asia,0,0
2025-12-29,Africa,Kenya,United States,North America,18,15
2025-12-29,Africa,Egypt,United States,North America,86,80
2025-12-29,Africa,Egypt,Venezuela,South America,8,8
2025-12-29,Africa,Nigeria,Israel,Asia,12,11
2025-12-29,Africa,Nigeria,Nigeria,Africa,8,8
2025-12-29,Africa,Nigeria,Nigeria,Africa,6,5
2025-12-29,Africa,Ghana,United States,North America,5,5
2025-12-29,Africa,Nigeria,Nigeria,Africa,13,11
2025-12-29,Africa,Egypt,Israel,Asia,5,5
2025-12-29,Africa,Nigeria,Kenya,Africa,8,6
2025-12-29,Africa,Nigeria,Nigeria,Africa,1,1
2025-12-29,Africa,South Africa,South Africa,Africa,57,56
2025-12-29,Africa,Zimbabwe,Venezuela,South America,16,15
2025-12-29,Africa,South Africa,South Africa,Africa,17,17
2025-12-29,Africa,Nigeria,Venezuela,South America,0,0
2025-12-29,Africa,Ghana,Ghana,Africa,1,1
2025-12-29,Africa,Zimbabwe,Nigeria,Africa,6,6
2025-12-29,Africa,Kenya,Israel,Asia,0,0
2025-12-29,Africa,South Africa,United States,North America,4,2
2025-12-29,Africa,Nigeria,United States,North America,9,9
2025-12-29,Africa,Nigeria,United States,North America,3,3
2025-12-29,Africa,Nigeria,Iran,Asia,0,0
2025-12-29,Africa,Nigeria,Ukraine,Europe,4,4
2025-12-29,Africa,Nigeria,Israel,Asia,2,2
2025-12-29,Africa,Nigeria,Venezuela,South America,45,35
2025-12-29,Africa,Malawi,United States,North America,3,3
2025-12-29,Africa,Nigeria,United States,North America,11,7
2025-12-29,Africa,Algeria,Venezuela,South America,3,2
2025-12-29,Africa,Kenya,Iran,Asia,4,4
2025-12-29,Africa,Egypt,Israel,Asia,35,34
2025-12-29,Africa,Egypt,Israel,Asia,4,4
2025-12-29,Africa,Somalia,Israel,Asia,0,0
2025-12-29,Africa,Nigeria,Venezuela,South America,2,2
2025-12-29,Africa,Egypt,Israel,Asia,48,37
2025-12-29,Africa,Nigeria,Israel,Asia,5,4
2025-12-29,Africa,Somalia,Israel,Asia,1,1
2025-12-29,Africa,Egypt,Iran,Asia,4,4
2025-12-29,Africa,Zimbabwe,South Africa,Africa,4,4
2025-12-29,Africa,South Africa,South Africa,Africa,23,21
2025-12-29,Africa,Nigeria,Venezuela,South America,33,30
2025-12-29,Africa,Somalia,United States,North America,2,2
2025-12-29,Africa,Somalia,Israel,Asia,0,0
2025-12-29,Africa,Nigeria,Israel,Asia,2,2
2025-12-29,Africa,Egypt,Israel,Asia,3,3
2025-12-29,Africa,Ghana,Venezuela,South America,11,8
2025-12-29,Africa,Nigeria,Venezuela,South America,6,4
2025-12-29,Africa,Tunisia,Israel,Asia,5,5
2025-12-29,Africa,Egypt,Egypt,Africa,5,5
2025-12-29,Africa,Nigeria,United States,North America,0,0
2025-12-29,Africa,Ghana,Venezuela,South America,9,4
2025-12-29,Africa,Kenya,United States,North America,2,2
2025-12-29,Africa,Ghana,United States,North America,8,7
2025-12-29,Africa,Kenya,United States,North America,6,6
2025-12-29,Africa,Kenya,United States,North America,3,3
2025-12-29,Africa,Egypt,Israel,Asia,3,3
2025-12-29,Africa,South Africa,Iran,Asia,4,3
2025-12-29,Africa,South Africa,Israel,Asia,0,0
2025-12-29,Africa,Libya,Iran,Asia,6,6
2025-12-29,Africa,Nigeria,Nigeria,Africa,1,1
2025-12-29,Africa,Senegal,United States,North America,4,4
2025-12-29,Africa,Egypt,Israel,Asia,100,78
2025-12-29,Africa,Egypt,Israel,Asia,15,14
2025-12-29,Africa,Morocco,Iran,Asia,3,3
2025-12-29,Africa,Nigeria,Ghana,Africa,9,6
2025-12-29,Africa,Ghana,Nigeria,Africa,11,11
2025-12-29,Africa,Ghana,United States,North America,7,5
2025-12-29,Africa,Nigeria,Nigeria,Africa,7,7
2025-12-29,Africa,Nigeria,Venezuela,South America,5,5
2025-12-29,Africa,Tunisia,Israel,Asia,3,3
2025-12-29,Africa,Nigeria,Iran,Asia,14,14
2025-12-29,Africa,Egypt,Ukraine,Europe,4,2
2025-12-29,Africa,Nigeria,United States,North America,10,7
2025-12-29,Africa,Kenya,United States,North America,14,11
2025-12-29,Africa,Kenya,Venezuela,South America,1,1
2025-12-29,Africa,Egypt,Israel,Asia,11,11
2025-12-29,Africa,South Africa,Iran,Asia,10,10
2025-12-29,Africa,Egypt,Ukraine,Europe,7,5
2025-12-29,Africa,Ghana,Venezuela,South America,15,9
2025-12-29,Africa,Ghana,Nigeria,Africa,23,22
2025-12-29,Africa,Ghana,Ghana,Africa,29,21
2025-12-29,Africa,Nigeria,Venezuela,South America,5,4
2025-12-29,Africa,Egypt,Venezuela,South America,46,35
2025-12-29,Africa,Egypt,Iran,Asia,4,4
2025-12-29,Africa,Egypt,Egypt,Africa,87,64
2025-12-29,Africa,Egypt,Egypt,Africa,119,90
2025-12-29,Africa,South Africa,South Africa,Africa,35,31
2025-12-29,Africa,South Africa,Venezuela,South America,11,7
2025-12-29,Africa,Nigeria,Ukraine,Europe,4,4
2025-12-29,Africa,Kenya,Kenya,Africa,61,57
2025-12-29,Africa,Zimbabwe,Venezuela,South America,1,1
2025-12-29,Africa,South Africa,Ukraine,Europe,2,2
2025-12-29,Africa,Nigeria,Nigeria,Africa,7,7
2025-12-29,Africa,Nigeria,United States,North America,2,2
2025-12-29,Africa,Egypt,Iran,Asia,30,24
2025-12-29,Africa,Egypt,Egypt,Africa,1,1
2025-12-29,Africa,Ghana,Ghana,Africa,8,6
2025-12-29,Africa,Nigeria,Nigeria,Africa,141,117
2025-12-29,Africa,South Africa,United States,North America,8,6
2025-12-29,Africa,Egypt,Venezuela,South America,9,9
2025-12-29,Africa,Kenya,Israel,Asia,5,5
2025-12-29,Africa,Kenya,Venezuela,South America,15,13
2025-12-29,Africa,Nigeria,Venezuela,South America,0,0
2025-12-29,Africa,Egypt,Venezuela,South America,47,37
2025-12-29,Africa,Zimbabwe,Venezuela,South America,5,5
2025-12-29,Africa,Egypt,Israel,Asia,52,40
2025-12-29,Africa,Nigeria,Nigeria,Africa,964,843
2025-12-29,Africa,Ghana,United States,North America,20,17
2025-12-29,Africa,Algeria,Israel,Asia,10,10
2025-12-29,Africa,Nigeria,United States,North America,22,22
2025-12-29,Africa,Kenya,Israel,Asia,9,9
2025-12-29,Africa,Nigeria,Egypt,Africa,0,0
2025-12-29,Africa,South Africa,Iran,Asia,8,8
2025-12-29,Africa,South Africa,South Africa,Africa,59,49
2025-12-29,Africa,Egypt,Iran,Asia,11,10
2025-12-29,Africa,Egypt,Egypt,Africa,35,34
2025-12-29,Africa,Egypt,Egypt,Africa,12,10
2025-12-29,Africa,Egypt,Ukraine,Europe,14,13
2025-12-29,Africa,Somalia,Israel,Asia,1,1
2025-12-29,Africa,Ghana,Ghana,Africa,100,66
2025-12-29,Africa,Nigeria,United States,North America,12,9
2025-12-29,Africa,South Africa,Venezuela,South America,4,2
2025-12-29,Africa,Nigeria,Nigeria,Africa,9,8
2025-12-29,Africa,South Africa,United States,North America,7,5
2025-12-29,Africa,Kenya,Ukraine,Europe,3,3
2025-12-29,Africa,Nigeria,Kenya,Africa,0,0
2025-12-29,Africa,Egypt,Iran,Asia,17,12
2025-12-29,Africa,Ghana,Ghana,Africa,6,5
2025-12-29,Africa,Egypt,United States,North America,16,10
2025-12-29,Africa,Morocco,Iran,Asia,4,3
2025-12-29,Africa,South Africa,United States,North America,12,8
2025-12-29,Africa,Ghana,Venezuela,South America,9,6
2025-12-29,Africa,Ghana,Venezuela,South America,14,6
2025-12-29,Africa,Ghana,Nigeria,Africa,23,22
2025-12-29,Africa,Nigeria,South Africa,Africa,7,7
2025-12-29,Africa,Nigeria,Nigeria,Africa,6,4
2025-12-29,Africa,South Africa,Venezuela,South America,8,7
2025-12-29,Africa,Nigeria,Iran,Asia,13,8
2025-12-29,Africa,Mauritius,Israel,Asia,8,7
2025-12-29,Africa,Nigeria,Venezuela,South America,0,0
2025-12-29,Africa,Nigeria,Venezuela,South America,26,22
2025-12-29,Africa,Ghana,Israel,Asia,4,4
2025-12-29,Africa,Ghana,Nigeria,Africa,24,23
2025-12-29,Africa,Egypt,Israel,Asia,3,3
2025-12-29,Africa,Egypt,United States,North America,75,69
2025-12-29,Africa,South Africa,Venezuela,South America,23,15
2025-12-29,Africa,Kenya,Ukraine,Europe,9,9
2025-12-29,Africa,Nigeria,Nigeria,Africa,8,8
2025-12-29,Africa,Nigeria,Nigeria,Africa,24,24
2025-12-29,Africa,Zimbabwe,Ukraine,Europe,0,0
2025-12-29,Africa,Kenya,Venezuela,South America,28,21
2025-12-29,Africa,Nigeria,Nigeria,Africa,7,6
2025-12-29,Africa,Kenya,Ukraine,Europe,4,4
2025-12-29,Africa,Kenya,Kenya,Africa,33,31
2025-12-29,Africa,Kenya,Kenya,Africa,20,17
2025-12-29,Africa,Nigeria,Kenya,Africa,5,5
2025-12-29,Africa,Kenya,United States,North America,7,6
2025-12-29,Africa,Zimbabwe,Nigeria,Africa,5,5
2025-12-29,Africa,South Africa,United States,North America,5,4
2025-12-29,Africa,South Africa,United States,North America,7,6
2025-12-29,Africa,Morocco,Israel,Asia,3,3
2025-12-29,Africa,Egypt,Ukraine,Europe,32,24
2025-12-29,Africa,Malawi,United States,North America,6,6
2025-12-29,Africa,Kenya,Kenya,Africa,64,57
2025-12-29,Africa,Ghana,Ghana,Africa,115,95
2025-12-29,Africa,Egypt,Ukraine,Europe,23,18
2025-12-29,Africa,Egypt,United States,North America,3,3
2025-12-29,Africa,Nigeria,Israel,Asia,0,0
2025-12-29,Africa,Libya,United States,North America,7,7
2025-12-29,Africa,Zimbabwe,Venezuela,South America,4,4
2025-12-29,Africa,Ghana,United States,North America,18,7
2025-12-29,Africa,Nigeria,Nigeria,Africa,14,14
2025-12-29,Africa,Nigeria,Nigeria,Africa,13,9
2025-12-29,Africa,South Africa,Israel,Asia,3,3
2025-12-29,Africa,Nigeria,Venezuela,South America,16,13
2025-12-29,Africa,Nigeria,Venezuela,South America,20,16
2025-12-29,Africa,Ghana,United States,North America,0,0
2025-12-29,Africa,Libya,United States,North America,8,8
2025-12-29,Africa,Nigeria,United States,North America,7,6
2025-12-29,Africa,Nigeria,United States,North America,16,14
2025-12-29,Africa,Zimbabwe,United States,North America,7,7
2025-12-29,Africa,Egypt,United States,North America,5,5
2025-12-29,Africa,Nigeria,Ukraine,Europe,2,2
2025-12-29,Africa,South Africa,South Africa,Africa,95,78
2025-12-29,Africa,Egypt,Israel,Asia,33,31
2025-12-29,Africa,South Africa,Ukraine,Europe,4,2
2025-12-29,Africa,Nigeria,Nigeria,Africa,5,5
2025-12-29,Africa,Egypt,United States,North America,16,14
2025-12-29,Africa,Egypt,United States,North America,24,24
2025-12-29,Africa,South Africa,Venezuela,South America,4,2
2025-12-29,Africa,South Africa,Venezuela,South America,21,14
2025-12-29,Africa,Kenya,Kenya,Africa,0,0
2025-12-29,Africa,Kenya,United States,North America,0,0
2025-12-29,Africa,Nigeria,Ghana,Africa,5,4
2025-12-29,Africa,Egypt,United States,North America,9,8
2025-12-29,Africa,Egypt,Iran,Asia,33,33
2025-12-29,Africa,Nigeria,Ghana,Africa,1,1
2025-12-29,Africa,Kenya,Iran,Asia,6,5
2025-12-29,Africa,Nigeria,Israel,Asia,0,0
2025-12-29,Africa,Somalia,United States,North America,1,1
2025-12-29,Africa,Somalia,Israel,Asia,7,4
2025-12-29,Africa,Tunisia,Venezuela,South America,1,1
2025-12-29,Africa,Ghana,Venezuela,South America,5,4
2025-12-29,Africa,Nigeria,United States,North America,7,7
2025-12-29,Africa,Egypt,Ukraine,Europe,5,5
2025-12-29,Africa,Nigeria,United States,North America,39,37
2025-12-29,Africa,South Africa,Venezuela,South America,16,12
2025-12-29,Africa,Nigeria,United States,North America,95,77
2025-12-29,Africa,Ghana,United States,North America,7,6
2025-12-29,Africa,Egypt,Venezuela,South America,8,8
2025-12-29,Africa,Kenya,Ukraine,Europe,10,10
2025-12-29,Africa,Nigeria,Ghana,Africa,6,4
2025-12-29,Africa,Egypt,Egypt,Africa,4,4
2025-12-29,Africa,Egypt,Venezuela,South America,13,8
2025-12-29,Africa,South Africa,Iran,Asia,5,5
2025-12-29,Africa,Ghana,Ghana,Africa,95,80
2025-12-29,Africa,Nigeria,Nigeria,Africa,763,653
2025-12-29,Africa,Ghana,Ghana,Africa,0,0
2025-12-29,Africa,South Africa,South Africa,Africa,4,2
2025-12-29,Africa,Nigeria,Venezuela,South America,0,0
2025-12-29,Africa,Egypt,Venezuela,South America,2,2
2025-12-29,Africa,Zimbabwe,United States,North America,11,11
2025-12-29,Africa,Republic of Congo,Ukraine,Europe,3,2
2025-12-29,Africa,Zimbabwe,Nigeria,Africa,2,2
2025-12-29,Africa,Libya,Venezuela,South America,6,2
2025-12-29,Africa,Nigeria,Venezuela,South America,0,0
2025-12-29,Africa,Kenya,United States,North America,0,0
2025-12-29,Africa,Nigeria,Venezuela,South America,2,2
2025-12-29,Africa,Kenya,United States,North America,9,9
2025-12-29,Africa,Egypt,Israel,Asia,37,34
2025-12-22,Africa,South Africa,Russia,Europe,0,0
2025-12-22,Africa,Egypt,Egypt,Africa,3,3
2025-12-22,Africa,Egypt,Egypt,Africa,3,2
2025-12-22,Africa,Egypt,Israel,Asia,6,5
2025-12-22,Africa,Egypt,Israel,Asia,7,7
2025-12-22,Africa,Nigeria,Nigeria,Africa,735,631
2025-12-22,Africa,Tunisia,Israel,Asia,2,2
2025-12-22,Africa,Nigeria,Ghana,Africa,7,7
2025-12-22,Africa,Egypt,Russia,Europe,18,15
2025-12-22,Africa,Ghana,Nigeria,Africa,34,28
2025-12-22,Africa,Zimbabwe,Israel,Asia,6,6
2025-12-22,Africa,Egypt,Israel,Asia,3,3
2025-12-22,Africa,Kenya,Israel,Asia,6,6
2025-12-22,Africa,Nigeria,Nigeria,Africa,6,4
2025-12-22,Africa,Nigeria,South Africa,Africa,11,9
2025-12-22,Africa,Nigeria,Nigeria,Africa,1,1
2025-12-22,Africa,Nigeria,United States,North America,22,20
2025-12-22,Africa,Egypt,Israel,Asia,5,4
2025-12-22,Africa,South Africa,Nigeria,Africa,4,2
2025-12-22,Africa,South Africa,Russia,Europe,9,8
2025-12-22,Africa,Nigeria,United States,North America,35,22
2025-12-22,Africa,Egypt,Egypt,Africa,77,58
2025-12-22,Africa,Nigeria,Israel,Asia,5,5
2025-12-22,Africa,Ghana,Nigeria,Africa,25,23
2025-12-22,Africa,Somalia,United States,North America,3,3
2025-12-22,Africa,Nigeria,Nigeria,Africa,77,58
2025-12-22,Africa,Somalia,Israel,Asia,1,1
2025-12-22,Africa,Mali,Nigeria,Africa,5,2
